capture_time_utc,recv_ts_ms,exchange_ts,exchange_ts_ms,symbol,bid,ask,bid_qty,ask_qty,raw_age_ms,adjusted_age_ms,e2e_since_sub_ms
2026-02-22T15:26:54.618331+00:00,1771774014618.315,2026-02-22T15:26:56.030558Z,1771774016030.558,BTC/EUR,57369.4,57379.6,0.04664141,0.24197085,-1412.243,8.667,15858.533
2026-02-22T15:26:54.620734+00:00,1771774014620.722,2026-02-22T15:26:56.032416Z,1771774016032.416,BTC/EUR,57369.3,57379.6,0.04664149,0.24197085,-1411.694,9.216,15860.939
2026-02-22T15:26:54.628324+00:00,1771774014628.309,2026-02-22T15:26:56.040804Z,1771774016040.804,BTC/EUR,57369.5,57379.6,0.00261562,0.24197085,-1412.495,8.415,15868.526
2026-02-22T15:26:54.669862+00:00,1771774014669.844,2026-02-22T15:26:56.079677Z,1771774016079.677,BTC/EUR,57369.6,57379.6,0.11911527,0.24197085,-1409.833,11.077,15910.061
2026-02-22T15:26:54.669893+00:00,1771774014669.886,2026-02-22T15:26:56.079900Z,1771774016079.900,BTC/EUR,57369.6,57379.5,0.11911527,0.02391671,-1410.014,10.896,15910.104
2026-02-22T15:26:54.669908+00:00,1771774014669.904,2026-02-22T15:26:56.081111Z,1771774016081.111,BTC/EUR,57369.7,57379.5,0.09367351,0.02391671,-1411.207,9.703,15910.121
2026-02-22T15:26:54.669921+00:00,1771774014669.917,2026-02-22T15:26:56.081184Z,1771774016081.184,BTC/EUR,57369.7,57379.5,0.09367351,0.04391671,-1411.267,9.643,15910.134
2026-02-22T15:26:54.669932+00:00,1771774014669.928,2026-02-22T15:26:56.081242Z,1771774016081.242,BTC/EUR,57369.7,57379.5,0.09367351,0.05871671,-1411.314,9.596,15910.146
2026-02-22T15:26:54.669942+00:00,1771774014669.939,2026-02-22T15:26:56.081688Z,1771774016081.688,BTC/EUR,57371.9,57379.5,0.20720013,0.05871671,-1411.749,9.161,15910.156
2026-02-22T15:26:54.669953+00:00,1771774014669.949,2026-02-22T15:26:56.082058Z,1771774016082.058,BTC/EUR,57371.9,57379.5,0.53280059,0.05871671,-1412.108,8.802,15910.167
2026-02-22T15:26:54.670273+00:00,1771774014670.266,2026-02-22T15:26:56.082884Z,1771774016082.884,BTC/EUR,57371.9,57379.4,0.53280059,0.02391671,-1412.618,8.292,15910.483
2026-02-22T15:26:54.670286+00:00,1771774014670.282,2026-02-22T15:26:56.082993Z,1771774016082.993,BTC/EUR,57372.0,57379.4,0.09367351,0.02391671,-1412.711,8.199,15910.499
2026-02-22T15:26:54.671129+00:00,1771774014671.114,2026-02-22T15:26:56.084145Z,1771774016084.145,BTC/EUR,57372.0,57379.4,0.09367351,0.03871671,-1413.031,7.879,15911.331
2026-02-22T15:26:54.671978+00:00,1771774014671.964,2026-02-22T15:26:56.084239Z,1771774016084.239,BTC/EUR,57372.0,57379.4,0.21278379,0.03871671,-1412.275,8.635,15912.181
2026-02-22T15:26:54.672002+00:00,1771774014671.996,2026-02-22T15:26:56.084312Z,1771774016084.312,BTC/EUR,57372.0,57379.4,0.21278379,0.05871671,-1412.316,8.594,15912.214
2026-02-22T15:26:54.673991+00:00,1771774014673.976,2026-02-22T15:26:56.085784Z,1771774016085.784,BTC/EUR,57372.1,57379.4,0.11911007,0.05871671,-1411.808,9.102,15914.193
2026-02-22T15:26:54.674015+00:00,1771774014674.010,2026-02-22T15:26:56.085831Z,1771774016085.831,BTC/EUR,57372.1,57379.3,0.11911007,0.02391671,-1411.821,9.089,15914.227
2026-02-22T15:26:54.675253+00:00,1771774014675.238,2026-02-22T15:26:56.086785Z,1771774016086.785,BTC/EUR,57372.1,57379.3,0.11911007,0.03871671,-1411.547,9.363,15915.456
2026-02-22T15:26:54.675730+00:00,1771774014675.723,2026-02-22T15:26:56.088303Z,1771774016088.303,BTC/EUR,57372.1,57379.2,0.11911007,0.02391671,-1412.580,8.330,15915.940
2026-02-22T15:26:54.675745+00:00,1771774014675.741,2026-02-22T15:26:56.088480Z,1771774016088.480,BTC/EUR,57372.0,57379.2,0.11911028,0.02391671,-1412.739,8.171,15915.958
2026-02-22T15:26:54.677876+00:00,1771774014677.842,2026-02-22T15:26:56.089686Z,1771774016089.686,BTC/EUR,57372.0,57379.2,0.21278379,0.02391671,-1411.844,9.066,15918.060
2026-02-22T15:26:54.678670+00:00,1771774014678.653,2026-02-22T15:26:56.090643Z,1771774016090.643,BTC/EUR,57372.0,57379.2,0.21278379,0.03871671,-1411.990,8.920,15918.870
2026-02-22T15:26:54.678697+00:00,1771774014678.689,2026-02-22T15:26:56.091058Z,1771774016091.058,BTC/EUR,57372.1,57379.2,0.11911007,0.03871671,-1412.369,8.541,15918.907
2026-02-22T15:26:54.683159+00:00,1771774014683.137,2026-02-22T15:26:56.093608Z,1771774016093.608,BTC/EUR,57372.2,57379.2,0.11910987,0.03871671,-1410.471,10.439,15923.354
2026-02-22T15:26:54.683198+00:00,1771774014683.187,2026-02-22T15:26:56.093710Z,1771774016093.710,BTC/EUR,57372.2,57379.1,0.11910987,0.02391671,-1410.523,10.387,15923.404
2026-02-22T15:26:54.685138+00:00,1771774014685.117,2026-02-22T15:26:56.095490Z,1771774016095.490,BTC/EUR,57372.1,57379.1,0.11911007,0.02391671,-1410.373,10.537,15925.334
2026-02-22T15:26:54.694662+00:00,1771774014694.628,2026-02-22T15:26:56.106574Z,1771774016106.574,BTC/EUR,57372.1,57379.1,0.11911007,0.03871671,-1411.946,8.964,15934.846
2026-02-22T15:26:54.695651+00:00,1771774014695.635,2026-02-22T15:26:56.108140Z,1771774016108.140,BTC/EUR,57372.1,57379.0,0.11911007,0.02391671,-1412.505,8.405,15935.853
2026-02-22T15:26:54.698171+00:00,1771774014698.155,2026-02-22T15:26:56.111123Z,1771774016111.123,BTC/EUR,57372.1,57379.0,0.11911007,0.03871671,-1412.969,7.942,15938.372
2026-02-22T15:26:54.700107+00:00,1771774014700.094,2026-02-22T15:26:56.112525Z,1771774016112.525,BTC/EUR,57372.1,57378.9,0.11911007,0.02391671,-1412.431,8.479,15940.312
2026-02-22T15:26:54.703384+00:00,1771774014703.350,2026-02-22T15:26:56.115605Z,1771774016115.605,BTC/EUR,57372.1,57378.9,0.11911007,0.03871671,-1412.255,8.655,15943.568
2026-02-22T15:26:54.709020+00:00,1771774014708.990,2026-02-22T15:26:56.117566Z,1771774016117.566,BTC/EUR,57372.1,57378.8,0.11911007,0.02391671,-1408.576,12.334,15949.207
2026-02-22T15:26:54.709450+00:00,1771774014709.435,2026-02-22T15:26:56.121127Z,1771774016121.127,BTC/EUR,57372.1,57378.8,0.11911007,0.03871671,-1411.692,9.218,15949.652
2026-02-22T15:26:54.710240+00:00,1771774014710.223,2026-02-22T15:26:56.122847Z,1771774016122.847,BTC/EUR,57372.1,57378.7,0.11911007,0.02391671,-1412.624,8.286,15950.441
2026-02-22T15:26:54.712818+00:00,1771774014712.803,2026-02-22T15:26:56.125081Z,1771774016125.081,BTC/EUR,57372.1,57378.7,0.11911007,0.03871671,-1412.278,8.632,15953.020
2026-02-22T15:26:54.713451+00:00,1771774014713.443,2026-02-22T15:26:56.126263Z,1771774016126.263,BTC/EUR,57372.1,57378.6,0.11911007,0.02391671,-1412.820,8.090,15953.660
2026-02-22T15:26:54.725606+00:00,1771774014725.590,2026-02-22T15:26:56.133200Z,1771774016133.200,BTC/EUR,57372.1,57378.6,0.11911007,0.03871671,-1407.610,13.300,15965.808
2026-02-22T15:26:54.725637+00:00,1771774014725.628,2026-02-22T15:26:56.134558Z,1771774016134.558,BTC/EUR,57372.1,57378.5,0.11911007,0.02391671,-1408.930,11.980,15965.845
2026-02-22T15:26:54.727828+00:00,1771774014727.816,2026-02-22T15:26:56.140383Z,1771774016140.383,BTC/EUR,57372.1,57378.5,0.11911007,0.03871671,-1412.567,8.343,15968.034
2026-02-22T15:26:54.728996+00:00,1771774014728.990,2026-02-22T15:26:56.141835Z,1771774016141.835,BTC/EUR,57372.1,57378.4,0.11911007,0.02391671,-1412.845,8.065,15969.207
2026-02-22T15:26:54.736513+00:00,1771774014736.501,2026-02-22T15:26:56.149222Z,1771774016149.222,BTC/EUR,57372.1,57378.4,0.11911007,0.03871671,-1412.721,8.189,15976.718
2026-02-22T15:26:54.738140+00:00,1771774014738.134,2026-02-22T15:26:56.150570Z,1771774016150.570,BTC/EUR,57372.1,57378.4,0.11911007,0.0148,-1412.436,8.474,15978.352
2026-02-22T15:26:54.739569+00:00,1771774014739.536,2026-02-22T15:26:56.152242Z,1771774016152.242,BTC/EUR,57372.1,57378.3,0.11911007,0.02391671,-1412.706,8.204,15979.753
2026-02-22T15:26:54.752924+00:00,1771774014752.907,2026-02-22T15:26:56.165354Z,1771774016165.354,BTC/EUR,57372.1,57378.3,0.11911007,0.03871671,-1412.447,8.463,15993.125
2026-02-22T15:26:54.754309+00:00,1771774014754.293,2026-02-22T15:26:56.166979Z,1771774016166.979,BTC/EUR,57372.1,57378.3,0.11911007,0.0148,-1412.686,8.224,15994.511
2026-02-22T15:26:54.755411+00:00,1771774014755.396,2026-02-22T15:26:56.168178Z,1771774016168.178,BTC/EUR,57372.1,57378.2,0.11911007,0.02391671,-1412.782,8.128,15995.613
2026-02-22T15:26:54.758095+00:00,1771774014758.074,2026-02-22T15:26:56.170837Z,1771774016170.837,BTC/EUR,57372.1,57378.5,0.11911007,0.02391671,-1412.762,8.148,15998.292
2026-02-22T15:26:54.773044+00:00,1771774014773.011,2026-02-22T15:26:56.185490Z,1771774016185.490,BTC/EUR,57372.2,57378.5,0.04663913,0.02391671,-1412.479,8.431,16013.228
2026-02-22T15:26:54.775227+00:00,1771774014775.208,2026-02-22T15:26:56.187249Z,1771774016187.249,BTC/EUR,57372.3,57378.5,0.11910966,0.02391671,-1412.041,8.869,16015.426
2026-02-22T15:26:54.777962+00:00,1771774014777.924,2026-02-22T15:26:56.189864Z,1771774016189.864,BTC/EUR,57372.3,57372.4,0.11910966,0.02391671,-1411.940,8.970,16018.142
2026-02-22T15:26:55.063784+00:00,1771774015063.759,2026-02-22T15:26:56.475562Z,1771774016475.562,BTC/EUR,57372.3,57372.4,0.32630853,0.02391671,-1411.803,9.107,16303.976
2026-02-22T15:26:55.634304+00:00,1771774015634.271,2026-02-22T15:26:57.045010Z,1771774017045.010,BTC/EUR,57372.3,57372.4,0.32630853,0.02387399,-1410.740,10.171,16874.488
2026-02-22T15:26:56.776510+00:00,1771774016776.460,2026-02-22T15:26:58.188605Z,1771774018188.605,BTC/EUR,57372.3,57381.9,0.32630853,0.02370694,-1412.145,8.766,18016.678
2026-02-22T15:26:56.777067+00:00,1771774016777.049,2026-02-22T15:26:58.189734Z,1771774018189.734,BTC/EUR,57372.3,57381.9,0.32630853,0.03850694,-1412.685,8.225,18017.266
2026-02-22T15:26:56.779338+00:00,1771774016779.321,2026-02-22T15:26:58.190624Z,1771774018190.624,BTC/EUR,57372.4,57381.9,0.11910917,0.03850694,-1411.303,9.607,18019.538
2026-02-22T15:26:56.779367+00:00,1771774016779.359,2026-02-22T15:26:58.191242Z,1771774018191.242,BTC/EUR,57372.4,57381.8,0.11910917,0.02370694,-1411.883,9.027,18019.576
2026-02-22T15:26:56.780167+00:00,1771774016780.152,2026-02-22T15:26:58.192277Z,1771774018192.277,BTC/EUR,57372.4,57381.8,0.11910917,0.03850694,-1412.125,8.785,18020.369
2026-02-22T15:26:56.780661+00:00,1771774016780.645,2026-02-22T15:26:58.193561Z,1771774018193.561,BTC/EUR,57375.7,57381.8,0.2071863,0.03850694,-1412.916,7.994,18020.863
2026-02-22T15:26:56.782455+00:00,1771774016782.445,2026-02-22T15:26:58.195614Z,1771774018195.614,BTC/EUR,57375.7,57375.8,0.2071863,0.02370694,-1413.169,7.741,18022.663
2026-02-22T15:26:58.780389+00:00,1771774018780.340,2026-02-22T15:27:00.191072Z,1771774020191.072,BTC/EUR,57375.7,57375.8,0.2071863,0.03850694,-1410.732,10.178,20020.557
2026-02-22T15:26:58.782803+00:00,1771774018782.769,2026-02-22T15:27:00.193007Z,1771774020193.007,BTC/EUR,57375.7,57375.8,0.2071863,0.02370694,-1410.238,10.672,20022.987
2026-02-22T15:26:58.795541+00:00,1771774018795.508,2026-02-22T15:27:00.206884Z,1771774020206.884,BTC/EUR,57375.7,57375.8,0.2071863,0.03850694,-1411.376,9.534,20035.725
2026-02-22T15:26:58.800876+00:00,1771774018800.857,2026-02-22T15:27:00.206884Z,1771774020206.884,BTC/EUR,57372.5,57375.8,0.11910896,0.03850694,-1406.027,14.883,20041.074
2026-02-22T15:26:58.809180+00:00,1771774018809.159,2026-02-22T15:27:00.213876Z,1771774020213.876,BTC/EUR,57372.5,57375.7,0.11910896,0.02370694,-1404.717,16.193,20049.376
2026-02-22T15:26:58.815344+00:00,1771774018815.311,2026-02-22T15:27:00.218604Z,1771774020218.604,BTC/EUR,57372.5,57375.7,0.11910896,0.03850694,-1403.293,17.617,20055.528
2026-02-22T15:26:58.815398+00:00,1771774018815.384,2026-02-22T15:27:00.222801Z,1771774020222.801,BTC/EUR,57372.5,57372.6,0.11910896,0.02370694,-1407.417,13.493,20055.601
2026-02-22T15:26:58.815429+00:00,1771774018815.419,2026-02-22T15:27:00.222801Z,1771774020222.801,BTC/EUR,57372.4,57372.6,0.32559737,0.02370694,-1407.382,13.528,20055.636
2026-02-22T15:26:58.823782+00:00,1771774018823.774,2026-02-22T15:27:00.226349Z,1771774020226.349,BTC/EUR,57372.4,57372.5,0.32559737,0.02370694,-1402.575,18.335,20063.991
2026-02-22T15:26:58.823801+00:00,1771774018823.794,2026-02-22T15:27:00.228469Z,1771774020228.469,BTC/EUR,57372.4,57372.5,0.65119474,0.02370694,-1404.675,16.235,20064.011
2026-02-22T15:26:59.115467+00:00,1771774019115.438,2026-02-22T15:27:00.527425Z,1771774020527.425,BTC/EUR,57372.4,57372.5,0.32559737,0.02370694,-1411.988,8.922,20355.655
2026-02-22T15:26:59.158558+00:00,1771774019158.526,2026-02-22T15:27:00.226349Z,1771774020226.349,BTC/EUR,57368.1,57372.5,0.11911809,0.02370694,-1067.823,353.087,20398.743
2026-02-22T15:26:59.161300+00:00,1771774019161.285,2026-02-22T15:27:00.570510Z,1771774020570.510,BTC/EUR,57368.5,57372.5,0.0049,0.02370694,-1409.225,11.685,20401.502
2026-02-22T15:26:59.161327+00:00,1771774019161.320,2026-02-22T15:27:00.570968Z,1771774020570.968,BTC/EUR,57368.5,57379.2,0.0049,0.02370694,-1409.648,11.262,20401.537
2026-02-22T15:26:59.161342+00:00,1771774019161.337,2026-02-22T15:27:00.571923Z,1771774020571.923,BTC/EUR,57369.2,57379.2,0.20721005,0.02370694,-1410.586,10.324,20401.554
2026-02-22T15:26:59.161354+00:00,1771774019161.350,2026-02-22T15:27:00.572015Z,1771774020572.015,BTC/EUR,57369.2,57379.2,0.20721005,0.03850694,-1410.665,10.245,20401.567
2026-02-22T15:26:59.161365+00:00,1771774019161.362,2026-02-22T15:27:00.572375Z,1771774020572.375,BTC/EUR,57369.2,57379.2,0.20721005,0.05850694,-1411.013,9.897,20401.579
2026-02-22T15:26:59.164288+00:00,1771774019164.273,2026-02-22T15:27:00.574038Z,1771774020574.038,BTC/EUR,57369.2,57379.1,0.20721005,0.02370694,-1409.765,11.145,20404.490
2026-02-22T15:26:59.164311+00:00,1771774019164.306,2026-02-22T15:27:00.574435Z,1771774020574.435,BTC/EUR,57369.3,57379.1,0.1191156,0.02370694,-1410.129,10.781,20404.523
2026-02-22T15:26:59.164325+00:00,1771774019164.321,2026-02-22T15:27:00.575059Z,1771774020575.059,BTC/EUR,57369.3,57379.1,0.1191156,0.39366112,-1410.738,10.172,20404.539
2026-02-22T15:26:59.164337+00:00,1771774019164.333,2026-02-22T15:27:00.575346Z,1771774020575.346,BTC/EUR,57369.3,57379.1,0.1191156,0.40846112,-1411.012,9.898,20404.551
2026-02-22T15:26:59.170019+00:00,1771774019169.996,2026-02-22T15:27:00.575803Z,1771774020575.803,BTC/EUR,57369.3,57379.1,0.1191156,0.42846112,-1405.807,15.103,20410.213
2026-02-22T15:26:59.170057+00:00,1771774019170.049,2026-02-22T15:27:00.577130Z,1771774020577.130,BTC/EUR,57369.3,57379.0,0.1191156,0.02370694,-1407.082,13.828,20410.266
2026-02-22T15:26:59.170077+00:00,1771774019170.071,2026-02-22T15:27:00.578327Z,1771774020578.327,BTC/EUR,57369.3,57379.0,0.1191156,0.03850694,-1408.256,12.654,20410.288
2026-02-22T15:26:59.170096+00:00,1771774019170.090,2026-02-22T15:27:00.578805Z,1771774020578.805,BTC/EUR,57369.3,57379.0,0.1191156,0.05850694,-1408.715,12.195,20410.307
2026-02-22T15:26:59.171244+00:00,1771774019171.226,2026-02-22T15:27:00.581392Z,1771774020581.392,BTC/EUR,57369.3,57378.9,0.1191156,0.02370694,-1410.166,10.744,20411.443
2026-02-22T15:26:59.171274+00:00,1771774019171.267,2026-02-22T15:27:00.581917Z,1771774020581.917,BTC/EUR,57369.3,57378.9,0.1191156,0.24568019,-1410.650,10.260,20411.484
2026-02-22T15:26:59.174612+00:00,1771774019174.597,2026-02-22T15:27:00.582562Z,1771774020582.562,BTC/EUR,57369.3,57378.9,0.1191156,0.26048019,-1407.965,12.945,20414.815
2026-02-22T15:26:59.174637+00:00,1771774019174.631,2026-02-22T15:27:00.582760Z,1771774020582.760,BTC/EUR,57369.3,57378.9,0.1191156,0.28048019,-1408.129,12.781,20414.849
2026-02-22T15:26:59.174651+00:00,1771774019174.647,2026-02-22T15:27:00.583441Z,1771774020583.441,BTC/EUR,57369.3,57378.8,0.1191156,0.02370694,-1408.794,12.116,20414.864
2026-02-22T15:26:59.174666+00:00,1771774019174.660,2026-02-22T15:27:00.584661Z,1771774020584.661,BTC/EUR,57369.3,57378.8,0.1191156,0.03850694,-1410.001,10.909,20414.877
2026-02-22T15:26:59.174678+00:00,1771774019174.674,2026-02-22T15:27:00.585139Z,1771774020585.139,BTC/EUR,57369.3,57378.8,0.1191156,0.05850694,-1410.465,10.445,20414.891
2026-02-22T15:26:59.175137+00:00,1771774019175.131,2026-02-22T15:27:00.586112Z,1771774020586.112,BTC/EUR,57369.3,57378.7,0.1191156,0.02370694,-1410.981,9.929,20415.348
2026-02-22T15:26:59.175152+00:00,1771774019175.147,2026-02-22T15:27:00.587384Z,1771774020587.384,BTC/EUR,57369.3,57378.7,0.1191156,0.03850694,-1412.237,8.673,20415.365
2026-02-22T15:26:59.176638+00:00,1771774019176.620,2026-02-22T15:27:00.588816Z,1771774020588.816,BTC/EUR,57369.3,57378.6,0.1191156,0.02370694,-1412.196,8.714,20416.837
2026-02-22T15:26:59.178871+00:00,1771774019178.854,2026-02-22T15:27:00.588816Z,1771774020588.816,BTC/EUR,57369.2,57378.6,0.20721005,0.02370694,-1409.962,10.948,20419.071
2026-02-22T15:26:59.178900+00:00,1771774019178.893,2026-02-22T15:27:00.589904Z,1771774020589.904,BTC/EUR,57369.2,57378.6,0.20721005,0.03850694,-1411.011,9.899,20419.110
2026-02-22T15:26:59.178915+00:00,1771774019178.910,2026-02-22T15:27:00.590302Z,1771774020590.302,BTC/EUR,57369.2,57369.4,0.20721005,0.02370694,-1411.392,9.518,20419.128
2026-02-22T15:26:59.181048+00:00,1771774019181.031,2026-02-22T15:27:00.591688Z,1771774020591.688,BTC/EUR,57369.2,57369.3,0.20721005,0.02370694,-1410.656,10.254,20421.249
2026-02-22T15:26:59.224676+00:00,1771774019224.642,2026-02-22T15:27:00.637191Z,1771774020637.191,BTC/EUR,57369.2,57378.5,0.20721005,0.02370694,-1412.549,8.361,20464.860
2026-02-22T15:26:59.224864+00:00,1771774019224.846,2026-02-22T15:27:00.637273Z,1771774020637.273,BTC/EUR,57369.2,57378.5,0.32632586,0.02370694,-1412.427,8.483,20465.063
2026-02-22T15:26:59.226940+00:00,1771774019226.923,2026-02-22T15:27:00.638481Z,1771774020638.481,BTC/EUR,57369.2,57378.5,0.32632586,0.03850694,-1411.558,9.352,20467.141
2026-02-22T15:26:59.226967+00:00,1771774019226.960,2026-02-22T15:27:00.638832Z,1771774020638.832,BTC/EUR,57369.3,57378.5,0.1191156,0.03850694,-1411.872,9.038,20467.177
2026-02-22T15:26:59.228716+00:00,1771774019228.701,2026-02-22T15:27:00.640722Z,1771774020640.722,BTC/EUR,57369.3,57378.4,0.1191156,0.22197519,-1412.021,8.889,20468.918
2026-02-22T15:26:59.230051+00:00,1771774019230.044,2026-02-22T15:27:00.640897Z,1771774020640.897,BTC/EUR,57369.3,57378.4,0.1191156,0.24568213,-1410.853,10.057,20470.262
2026-02-22T15:26:59.230066+00:00,1771774019230.061,2026-02-22T15:27:00.641097Z,1771774020641.097,BTC/EUR,57369.3,57378.4,0.1191156,0.02370694,-1411.036,9.874,20470.279
2026-02-22T15:26:59.231363+00:00,1771774019231.346,2026-02-22T15:27:00.642761Z,1771774020642.761,BTC/EUR,57369.3,57378.3,0.1191156,0.02370694,-1411.415,9.495,20471.564
2026-02-22T15:26:59.232865+00:00,1771774019232.850,2026-02-22T15:27:00.644042Z,1771774020644.042,BTC/EUR,57369.3,57378.3,0.1191156,0.03850694,-1411.192,9.718,20473.067
2026-02-22T15:26:59.232889+00:00,1771774019232.884,2026-02-22T15:27:00.644719Z,1771774020644.719,BTC/EUR,57369.3,57378.3,0.1191156,0.0148,-1411.835,9.075,20473.101
2026-02-22T15:26:59.233742+00:00,1771774019233.735,2026-02-22T15:27:00.646174Z,1771774020646.174,BTC/EUR,57369.3,57378.2,0.1191156,0.02370694,-1412.439,8.471,20473.952
2026-02-22T15:26:59.235457+00:00,1771774019235.445,2026-02-22T15:27:00.647329Z,1771774020647.329,BTC/EUR,57369.3,57378.2,0.1191156,0.03850694,-1411.884,9.026,20475.663
2026-02-22T15:26:59.237324+00:00,1771774019237.316,2026-02-22T15:27:00.649241Z,1771774020649.241,BTC/EUR,57369.3,57378.1,0.1191156,0.02370694,-1411.925,8.985,20477.534
2026-02-22T15:26:59.239439+00:00,1771774019239.424,2026-02-22T15:27:00.650260Z,1771774020650.260,BTC/EUR,57369.3,57378.1,0.1191156,0.03850694,-1410.836,10.074,20479.641
2026-02-22T15:26:59.239463+00:00,1771774019239.457,2026-02-22T15:27:00.650828Z,1771774020650.828,BTC/EUR,57369.3,57378.0,0.1191156,0.02370694,-1411.371,9.539,20479.674
2026-02-22T15:26:59.241632+00:00,1771774019241.617,2026-02-22T15:27:00.651798Z,1771774020651.798,BTC/EUR,57369.3,57378.0,0.1191156,0.03850694,-1410.181,10.729,20481.835
2026-02-22T15:26:59.241656+00:00,1771774019241.651,2026-02-22T15:27:00.653112Z,1771774020653.112,BTC/EUR,57369.3,57377.9,0.1191156,0.02370694,-1411.461,9.449,20481.868
2026-02-22T15:26:59.243114+00:00,1771774019243.081,2026-02-22T15:27:00.654254Z,1771774020654.254,BTC/EUR,57369.3,57377.9,0.1191156,0.03850694,-1411.173,9.737,20483.299
2026-02-22T15:26:59.243166+00:00,1771774019243.152,2026-02-22T15:27:00.654254Z,1771774020654.254,BTC/EUR,57369.2,57377.9,0.20721005,0.03850694,-1411.102,9.808,20483.369
2026-02-22T15:26:59.243196+00:00,1771774019243.186,2026-02-22T15:27:00.654852Z,1771774020654.852,BTC/EUR,57369.2,57369.4,0.20721005,0.02370694,-1411.666,9.245,20483.404
2026-02-22T15:26:59.244076+00:00,1771774019244.070,2026-02-22T15:27:00.656260Z,1771774020656.260,BTC/EUR,57369.2,57369.3,0.20721005,0.02370694,-1412.190,8.720,20484.287
2026-02-22T15:26:59.320252+00:00,1771774019320.222,2026-02-22T15:27:00.732673Z,1771774020732.673,BTC/EUR,57369.2,57369.3,0.32632586,0.02370694,-1412.451,8.459,20560.439
2026-02-22T15:26:59.322864+00:00,1771774019322.831,2026-02-22T15:27:00.732950Z,1771774020732.950,BTC/EUR,57369.2,57377.8,0.32632586,0.02370694,-1410.119,10.791,20563.048
2026-02-22T15:26:59.322917+00:00,1771774019322.903,2026-02-22T15:27:00.734202Z,1771774020734.202,BTC/EUR,57369.2,57377.8,0.32632586,0.03850694,-1411.299,9.611,20563.120
2026-02-22T15:26:59.323541+00:00,1771774019323.527,2026-02-22T15:27:00.734793Z,1771774020734.793,BTC/EUR,57369.3,57377.8,0.1191156,0.03850694,-1411.266,9.644,20563.744
2026-02-22T15:26:59.326808+00:00,1771774019326.796,2026-02-22T15:27:00.735927Z,1771774020735.927,BTC/EUR,57369.3,57377.7,0.1191156,0.02370694,-1409.131,11.779,20567.014
2026-02-22T15:26:59.326836+00:00,1771774019326.827,2026-02-22T15:27:00.737123Z,1771774020737.123,BTC/EUR,57369.3,57377.7,0.1191156,0.03850694,-1410.296,10.614,20567.044
2026-02-22T15:26:59.328423+00:00,1771774019328.408,2026-02-22T15:27:00.738791Z,1771774020738.791,BTC/EUR,57369.3,57376.3,0.1191156,0.22198336,-1410.383,10.527,20568.625
2026-02-22T15:26:59.328447+00:00,1771774019328.442,2026-02-22T15:27:00.738858Z,1771774020738.858,BTC/EUR,57368.1,57376.3,0.11911809,0.22198336,-1410.416,10.494,20568.659
2026-02-22T15:26:59.328462+00:00,1771774019328.457,2026-02-22T15:27:00.740090Z,1771774020740.090,BTC/EUR,57369.4,57376.3,0.20720934,0.22198336,-1411.633,9.277,20568.675
2026-02-22T15:26:59.331058+00:00,1771774019331.029,2026-02-22T15:27:00.740571Z,1771774020740.571,BTC/EUR,57369.4,57376.3,0.32632473,0.22198336,-1409.542,11.368,20571.246
2026-02-22T15:26:59.331106+00:00,1771774019331.094,2026-02-22T15:27:00.741277Z,1771774020741.277,BTC/EUR,57369.4,57376.2,0.32632473,0.02370694,-1410.183,10.727,20571.311
2026-02-22T15:26:59.331133+00:00,1771774019331.124,2026-02-22T15:27:00.741906Z,1771774020741.906,BTC/EUR,57369.5,57376.2,0.11911519,0.02370694,-1410.782,10.128,20571.341
2026-02-22T15:26:59.331160+00:00,1771774019331.148,2026-02-22T15:27:00.742390Z,1771774020742.390,BTC/EUR,57369.5,57376.2,0.11911519,0.03850694,-1411.242,9.668,20571.365
2026-02-22T15:26:59.332301+00:00,1771774019332.293,2026-02-22T15:27:00.743499Z,1771774020743.499,BTC/EUR,57369.5,57369.6,0.11911519,0.02370694,-1411.206,9.704,20572.511
2026-02-22T15:26:59.472428+00:00,1771774019472.397,2026-02-22T15:27:00.881922Z,1771774020881.922,BTC/EUR,57369.5,57369.6,0.11911519,0.03850694,-1409.525,11.385,20712.615
2026-02-22T15:26:59.479896+00:00,1771774019479.866,2026-02-22T15:27:00.886246Z,1771774020886.246,BTC/EUR,57369.5,57369.6,0.11911519,0.0148,-1406.380,14.530,20720.083
2026-02-22T15:26:59.508910+00:00,1771774019508.878,2026-02-22T15:27:00.915206Z,1771774020915.206,BTC/EUR,57369.5,57372.5,0.11911519,0.02370694,-1406.328,14.582,20749.095
2026-02-22T15:26:59.508938+00:00,1771774019508.931,2026-02-22T15:27:00.917201Z,1771774020917.201,BTC/EUR,57369.5,57372.5,0.11911519,0.03850694,-1408.270,12.640,20749.148
2026-02-22T15:26:59.508953+00:00,1771774019508.949,2026-02-22T15:27:00.917554Z,1771774020917.554,BTC/EUR,57366.2,57372.5,0.11912204,0.03850694,-1408.605,12.305,20749.166
2026-02-22T15:26:59.508965+00:00,1771774019508.961,2026-02-22T15:27:00.918589Z,1771774020918.589,BTC/EUR,57366.2,57372.4,0.11912204,0.02370694,-1409.628,11.282,20749.178
2026-02-22T15:26:59.508976+00:00,1771774019508.973,2026-02-22T15:27:00.918704Z,1771774020918.704,BTC/EUR,57366.3,57372.4,0.09367351,0.02370694,-1409.731,11.179,20749.190
